GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED,Scenario,Token
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController3D.ObserverCameraState.new CollectionListener() {...},33,0,4,0,7,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HelpController.1.new URLConnection() {...},18,0,0,0,4,0,3,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeController3D.ObserverCameraState.new PropertyChangeListener() {...},16,0,2,0,4,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,Home3DAttributesController.Property,64,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,RoomController,926,0,126,0,235,0,94,0,31,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,ObserverCameraController,434,0,34,0,106,0,41,0,24,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,RoomController.Property,104,0,0,0,2,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,HomeView.SaveAnswer,34,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PhotoController.HomeCameraChangeListener,38,0,2,0,10,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.viewcontroller,PlanController.CameraElevationState,215,0,8,0,35,0,13,0,9,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Runnable() {...},20,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Runnable() {...},20,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Runnable() {...},26,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.3.new Runnable() {...},12,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.StandaloneBasicService,149,0,10,0,30,0,10,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D,803,0,96,0,189,0,70,0,22,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3DJavaWebStartBootstrap,93,0,6,0,22,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Executor() {...},9,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.1.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.1.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.1.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.new PropertyChangeListener() {...},25,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.new CollectionListener() {...},32,0,4,0,6,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.new Runnable() {...},22,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.new JFrame() {...},10,0,0,0,3,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.new WindowAdapter() {...},54,0,8,0,13,0,9,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.new ComponentAdapter() {...},78,0,4,0,12,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFrameController,62,0,4,0,15,0,6,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.3.new Runnable() {...},9,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.FileContentManagerWithRecordedLastDirectories,92,0,14,0,26,0,10,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.StandaloneServiceManager,41,0,4,0,9,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane.LanguageChangeListener,49,0,2,0,11,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.7.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.new MenuListener() {...},83,0,8,0,19,0,8,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.new ResourceAction() {...},34,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.new ResourceAction() {...},56,0,6,0,12,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.new Runnable() {...},47,0,0,0,8,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.new ResourceAction() {...},15,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.new ApplicationAdapter() {...},110,0,12,0,27,0,13,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.new CollectionListener() {...},25,0,2,0,6,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,HomeFramePane,504,0,48,0,96,0,30,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.2.new Runnable() {...},16,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration,222,0,14,0,45,0,11,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3DBootstrap,214,0,2,0,23,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.StandaloneSingleInstanceService,146,0,12,0,44,0,11,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Runnable() {...},15,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new CollectionListener() {...},51,0,12,0,10,0,8,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new SingleInstanceListener() {...},13,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new CollectionListener() {...},99,0,13,0,23,0,9,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new CollectionListener() {...},23,0,4,0,6,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Runnable() {...},55,0,4,0,8,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new PropertyChangeListener() {...},23,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.new Component3DManager.RenderingErrorObserver() {...},26,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,SweetHome3D.StandaloneSingleInstanceService.new Runnable() {...},68,0,2,0,14,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d,MacOSXConfiguration.7.new AbstractAction() {...},14,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication.2.new ActionListener() {...},59,0,4,0,8,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletContentManager,218,0,26,0,50,0,19,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,HomeAppletRecorder,419,0,22,0,90,0,18,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication.StandaloneServiceManager,29,0,2,0,7,0,4,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication.4.new Runnable() {...},11,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.new ThreadedTaskController.ExceptionHandler() {...},41,0,4,0,7,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.new Callable() {...},42,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.new ViewFactory() {...},139,0,0,0,31,0,26,0,26,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.new UserPreferences() {...},44,0,0,0,9,0,9,0,9,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.new Runnable() {...},40,0,0,0,5,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.new Component3DManager.RenderingErrorObserver() {...},32,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletUserPreferences.3.new Runnable() {...},21,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.5.new Runnable() {...},21,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletUserPreferences,769,0,50,0,177,0,44,0,19,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication.new Runnable() {...},48,0,2,0,7,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication.new CollectionListener() {...},78,0,10,0,18,0,7,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication.new Component3DManager.RenderingErrorObserver() {...},26,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication.new Executor() {...},9,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,SweetHome3DViewer,328,0,14,0,59,0,14,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletUserPreferences.new Runnable() {...},54,0,4,0,9,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletUserPreferences.new Runnable() {...},54,0,4,0,9,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletUserPreferences.new PropertyChangeListener() {...},10,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletUserPreferences.new Executor() {...},9,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,HomeAppletController,170,0,2,0,40,0,7,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper,250,0,16,0,63,0,15,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication.AppletBasicService,22,0,0,0,9,0,5,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,HomeAppletController.new Runnable() {...},10,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,HomeAppletController.new Callable() {...},21,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,HomeAppletController.new Runnable() {...},10,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,HomeAppletController.new ThreadedTaskController.ExceptionHandler() {...},39,0,4,0,8,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,HomeAppletController.new UserPreferencesController() {...},20,0,2,0,4,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,SweetHome3DApplet,553,0,36,0,110,0,31,0,13,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletUserPreferences.4.new Runnable() {...},21,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,AppletApplication,1174,0,150,0,270,0,98,0,23,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.2.new ThreadedTaskPanel() {...},41,0,4,0,8,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.applet,ViewerHelper.2.new AbstractAction() {...},27,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,OperatingSystem.new FileFilter() {...},15,0,4,0,3,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,OperatingSystem.new TimerTask() {...},18,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,OperatingSystem.new TimerTask() {...},61,0,8,0,10,0,6,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,ResourceURLContent,119,0,14,0,29,0,14,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,OperatingSystem,268,0,30,0,67,0,24,0,9,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,TemporaryURLContent,71,0,10,0,21,0,7,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,OperatingSystem.MacOSXFileManager,4,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,URLContent,100,0,12,0,24,0,14,0,8,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.tools,ExtensionsClassLoader,632,0,84,0,146,0,50,0,8,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Room3D,2509,0,335,0,411,0,186,0,18,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,TextureManager,392,0,40,0,101,0,31,0,11,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,PhotoRenderer.BufferedImageDisplay,320,0,34,0,42,0,25,0,8,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,ModelManager.SVGPathSupport,26,0,0,0,7,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Object3DBranch,215,0,6,0,33,0,7,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Object3DBranchFactory,53,0,6,0,8,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,PhotoRenderer.SphereLightWithNoRepresentation,5,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,PhotoRenderer.BufferedImageDisplay.new Runnable() {...},40,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Component3DManager.RenderingErrorListenerManager.new RenderingErrorListener() {...},14,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,HomePieceOfFurniture3D.LightSelectionListener,27,0,2,0,9,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Component3DManager,345,0,32,0,99,0,28,0,12,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,OBJWriter,3974,0,366,0,572,0,216,0,33,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,OBJWriter.ComparableAppearance,394,0,86,0,103,0,47,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Wall3D,2898,0,268,0,461,0,156,0,22,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,PhotoRenderer.Quality,24,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Room3D.new TextureManager.TextureObserver() {...},14,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,OBJLoader,1931,0,268,0,444,0,153,0,18,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,TextureManager.TextureKey,144,0,22,0,35,0,17,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,TextureManager.new Runnable() {...},27,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,ModelManager.2.new OutputStream() {...},7,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,PhotoRenderer,4300,0,414,0,692,0,229,0,21,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,PhotoRenderer.new Object3DBranchFactory() {...},29,0,4,0,4,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,TextureManager.1.new Runnable() {...},33,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,ModelManager.1.new Runnable() {...},33,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,ModelManager.1.new Runnable() {...},38,0,2,0,5,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Ground3D.new TextureManager.TextureObserver() {...},14,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Ground3D.new Comparator() {...},13,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Wall3D.DoorOrWindowArea,15,0,0,0,6,0,3,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,ModelManager.new Runnable() {...},47,0,0,0,10,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,ModelManager.new Loader3DS() {...},63,0,4,0,16,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,ModelManager.new Comparator() {...},34,0,2,0,4,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,ModelManager,3419,0,352,0,647,0,215,0,37,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Wall3D.new TextureManager.TextureObserver() {...},14,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Wall3D.new Comparator() {...},26,0,4,0,8,0,4,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,OBJLoader.Line,6,0,0,0,2,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,DAELoader.DAEHandler,3015,0,468,0,558,0,251,0,17,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Component3DManager.RenderingErrorListenerManager,14,0,2,0,5,0,2,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,OBJLoader.Group,30,0,0,0,11,0,6,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,HomePieceOfFurniture3D.DefaultMaterialAndTexture,45,0,0,0,14,0,7,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,HomePieceOfFurniture3D.new ModelManager.ModelObserver() {...},50,0,0,0,7,0,3,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,HomePieceOfFurniture3D.new TextureManager.TextureObserver() {...},29,0,2,0,6,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,DAELoader,147,0,4,0,38,0,8,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,DAELoader.DAEHandler.new Runnable() {...},23,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,DAELoader.DAEHandler.new Runnable() {...},74,0,6,0,12,0,5,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,DAELoader.DAEHandler.new Runnable() {...},21,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,DAELoader.DAEHandler.new Runnable() {...},51,0,2,0,8,0,3,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,DAELoader.DAEHandler.new Runnable() {...},78,0,10,0,14,0,8,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,HomePieceOfFurniture3D,1780,0,218,0,407,0,135,0,26,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,OBJMaterial,97,0,12,0,25,0,17,0,11,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Component3DManager.new Component3DManager.RenderingErrorObserver() {...},13,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Component3DManager.new Canvas3D() {...},35,0,6,0,10,0,7,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,OBJLoader.Face,46,0,8,0,8,0,7,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,OBJLoader.Geometry,75,0,10,0,14,0,10,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,Ground3D,1423,0,116,0,237,0,66,0,8,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,PhotoRenderer.TransparentTextureKey,35,0,4,0,6,0,5,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.j3d,PhotoRenderer.Triangle,216,0,30,0,28,0,18,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,UserPreferences.new PropertyResourceBundle() {...},14,0,0,0,3,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePrint,81,0,0,0,28,0,14,0,14,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,UserPreferences,1002,0,92,0,241,0,107,0,61,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,RecorderException,12,0,0,0,6,0,3,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeTexture,99,0,14,0,23,0,15,0,8,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,DimensionLine,709,0,24,0,112,0,42,0,30,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Label.Property,64,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Compass.GeographicPoint,15,0,0,0,6,0,3,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,SelectionEvent,10,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeEnvironment.DrawingMode,34,0,0,0,2,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,ObserverCamera,426,0,16,0,93,0,28,0,20,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeDoorOrWindow,100,0,10,0,33,0,17,0,12,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,FurnitureCategory,127,0,8,0,32,0,17,0,13,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeEnvironment,632,0,52,0,188,0,75,0,49,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Level.Property,64,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Home.Property,124,0,0,0,3,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Label,292,0,22,0,66,0,33,0,22,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,CatalogPieceOfFurniture,608,0,8,0,96,0,52,0,48,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeApplication,92,0,2,0,22,0,11,0,10,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit.MeterFamilyFormat,40,0,2,0,9,0,5,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Compass.Property,84,0,0,0,1,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit.SquareMeterAreaFormatWithUnit,19,0,0,0,3,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,TexturesCategory,127,0,8,0,32,0,17,0,13,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,BackgroundImage,103,0,4,0,25,0,15,0,13,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,AspectRatio,97,0,0,0,12,0,3,0,3,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit.4.new DecimalFormat() {...},15,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit,129,0,14,0,26,0,14,0,7,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,LengthUnit.4.new DecimalFormat() {...},510,0,54,0,82,0,31,0,4,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Home,2216,0,190,0,479,0,188,0,93,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeEnvironment.Property,204,0,0,0,4,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture,1789,0,160,0,330,0,162,0,82,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.SortableProperty,194,0,0,0,3,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,TextStyle,155,0,20,0,39,0,23,0,13,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomeRecorder.Type,24,0,0,0,3,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,CollectionChangeSupport,72,0,4,0,17,0,7,0,5,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Compass,6056,0,48,0,794,0,55,0,31,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,CatalogLight,136,0,2,0,14,0,7,0,6,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,InterruptedRecorderException,7,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,IllegalHomonymException,7,0,0,0,4,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,HomePieceOfFurniture.new Comparator() {...},9,0,0,0,2,0,2,0,2,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Room.Property,204,0,0,0,4,0,1,0,1,0,scenario1,2000
sweethome3d,com.eteks.sweethome3d.model,Home.new PropertyChangeListener() {...},34,0,4,0,6,0,4,0,2,0,scenario1,2000
